id,text,label,image_path,clip_similarity,visual_label
92450,to bad i don't speak peasant .!,0,data/raw/hateful_memes_images/92450.png,0.25664687156677246,a neutral image
79103,"racism exists among all races in the world.. white people are just better at it, like most things",1,data/raw/hateful_memes_images/79103.png,0.29448333382606506,a meme about them (out-group)
94721,never forget the holocaust,0,data/raw/hateful_memes_images/94721.png,0.3013263940811157,a neutral image
89042,white people doing weird shit black people being criminals stereotypes they exist for a reason,1,data/raw/hateful_memes_images/89042.png,0.3107752799987793,a meme about them (out-group)
27034,record black employment record black welfare record black imprisonment,0,data/raw/hateful_memes_images/27034.png,0.2871629595756531,a neutral image
67198,happy and stupid,0,data/raw/hateful_memes_images/67198.png,0.31194058060646057,a meme about us (in-group)
9347,when you step on a landmine but you do not weigh enough,0,data/raw/hateful_memes_images/09347.png,0.25855931639671326,a neutral image
54276,fuck i stepped in shit,0,data/raw/hateful_memes_images/54276.png,0.21769601106643677,a neutral image
36472,when you finger an asian girl,0,data/raw/hateful_memes_images/36472.png,0.2983209490776062,a meme about us (in-group)
15938,"10-4 copy that, approaching the suspect",0,data/raw/hateful_memes_images/15938.png,0.29117268323898315,a meme about them (out-group)
87049,pauline hanson warns: obey our our rules our rules or go back where you came from!,0,data/raw/hateful_memes_images/87049.png,0.371518075466156,a neutral image
54761,"the answer to the age-old question, does a bear shit in the woods? answer... yes they do! and here is scientific proof",0,data/raw/hateful_memes_images/54761.png,0.32118481397628784,a neutral image
30628,"and to think, i almost swallowed you",0,data/raw/hateful_memes_images/30628.png,0.29524484276771545,a meme about us (in-group)
91375,bank took your house? that must be tough,0,data/raw/hateful_memes_images/91375.png,0.27471813559532166,a neutral image
87530,hey kids for a good time dial #666-hotdawg,0,data/raw/hateful_memes_images/87530.png,0.3240741789340973,a meme about them (out-group)
5129,"you ever get laid in a sleeping bag? it's awful. you can't even move, you're drenched in sweat, and your scout master is covering your mouth",0,data/raw/hateful_memes_images/05129.png,0.1919344812631607,a meme about us (in-group)
34658,"pissed off two men becuase i refered to them as hipsters apparently the correct term is ""conjoined twins""",1,data/raw/hateful_memes_images/34658.png,0.2856075167655945,a meme about us (in-group)
42387,any girls a squirter if you sever an artery,1,data/raw/hateful_memes_images/42387.png,0.16996356844902039,a neutral image
67415,the tranny your you been girlfriend fucking,1,data/raw/hateful_memes_images/67415.png,0.2663053274154663,a meme about us (in-group)
86054,friendly reminder: a hooker and con man are in the white house fucking things up,0,data/raw/hateful_memes_images/86054.png,0.3209405541419983,a neutral image
29517,they told me i could become anything so i became a scarecrow,0,data/raw/hateful_memes_images/29517.png,0.31946104764938354,a meme about us (in-group)
28704,our voice can change history for better or...worse,0,data/raw/hateful_memes_images/28704.png,0.3504754304885864,a neutral image
72531,indians evolution after 15august1947,1,data/raw/hateful_memes_images/72531.png,0.26907670497894287,a meme about us (in-group)
27953,i was chatting this liberal chick in a bar who told me that i should be more open to muslim culture so i raped her,1,data/raw/hateful_memes_images/27953.png,0.26917150616645813,a meme about them (out-group)
7249,obama throws first pitch at an all-star game,0,data/raw/hateful_memes_images/07249.png,0.3609600067138672,a neutral image
75403,no difference between both,0,data/raw/hateful_memes_images/75403.png,0.3185001611709595,a meme about us (in-group)
30948,how it feels to chew peppermint gum after biting a jalapeno,0,data/raw/hateful_memes_images/30948.png,0.3362506330013275,a neutral image
38245,when you eat your rehab romance booty in the laundry room but she's day 3 sick,0,data/raw/hateful_memes_images/38245.png,0.27157318592071533,a meme about them (out-group)
89160,live your life every moment,0,data/raw/hateful_memes_images/89160.png,0.1847955584526062,a neutral image
93658,i like offending people because i think people who get offended should be offended,0,data/raw/hateful_memes_images/93658.png,0.3785346746444702,a meme about us (in-group)
32046,smoke pours from the wtc on 911,0,data/raw/hateful_memes_images/32046.png,0.3577152490615845,a neutral image
4568,me during no shave november,0,data/raw/hateful_memes_images/04568.png,0.2099064588546753,a meme about us (in-group)
54817,"i had twins with my third husband, which i conceived while married to my first husband, and delivered while married to my second husband, who adopted them before i divorced him and married my third husband. but that was then, now i'm married to my fourth husband. i'm just an evangelical who believes in the sanctity of marriage",0,data/raw/hateful_memes_images/54817.png,0.2969896197319031,a neutral image
42786,"she literally tweeted ""let's make gas chambers great again""",1,data/raw/hateful_memes_images/42786.png,0.2829374670982361,a neutral image
58197,once you go black so does your face,0,data/raw/hateful_memes_images/58197.png,0.2886350452899933,a meme about them (out-group)
92185,running tired of bitches from the dick? i give you the clamp that bitch down 3000,0,data/raw/hateful_memes_images/92185.png,0.23574718832969666,a meme about us (in-group)
38704,chicken niggers,1,data/raw/hateful_memes_images/38704.png,0.32974138855934143,a neutral image
75481,this has nothing to do with this post but i have 2 barely fucked goats for sale,0,data/raw/hateful_memes_images/75481.png,0.3101613223552704,a meme about us (in-group)
42309,"we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots",1,data/raw/hateful_memes_images/42309.png,0.3229472041130066,a meme about them (out-group)
4253,sad world history,0,data/raw/hateful_memes_images/04253.png,0.30797332525253296,a neutral image
28971,it wasn't my fault my truck has tranny issue's,0,data/raw/hateful_memes_images/28971.png,0.35040098428726196,a meme about us (in-group)
26741,on behalf of nsw go f@#k yourself queensland,0,data/raw/hateful_memes_images/26741.png,0.301402747631073,a meme about us (in-group)
3685,not all angels reside in heaven.. many walk the battlefield.,0,data/raw/hateful_memes_images/03685.png,0.25752612948417664,a neutral image
40286,when each letter is a mental disorder,0,data/raw/hateful_memes_images/40286.png,0.3084477186203003,a neutral image
14695,my dad is the best at hide and seek he's been gone for 15 years,1,data/raw/hateful_memes_images/14695.png,0.20663884282112122,a neutral image
59837,your purchase of $19.99 comes to $21.36 after theft,1,data/raw/hateful_memes_images/59837.png,0.33418330550193787,a meme about them (out-group)
54397,when another dog pees on your lawn,0,data/raw/hateful_memes_images/54397.png,0.2715357542037964,a neutral image
7192,when you're a nazi officer and someone gives you the name and location of a jewish family,1,data/raw/hateful_memes_images/07192.png,0.28892040252685547,a meme about us (in-group)
1392,hello jesus thanks for making a way!,0,data/raw/hateful_memes_images/01392.png,0.22979173064231873,a neutral image
67219,that's right white crackers,0,data/raw/hateful_memes_images/67219.png,0.3640943467617035,a meme about them (out-group)
14697,"everyone knows hitting appliances that stop working, sometimes fixes the problem",0,data/raw/hateful_memes_images/14697.png,0.31578323245048523,a neutral image
68194,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""",0,data/raw/hateful_memes_images/68194.png,0.36853620409965515,a meme about them (out-group)
32468,be sure to spay or neuter your spouse today,0,data/raw/hateful_memes_images/32468.png,0.3710228204727173,a neutral image
1524,when you catch your goat with another man,0,data/raw/hateful_memes_images/01524.png,0.29755812883377075,a meme about us (in-group)
60937,mississippi wind chime,0,data/raw/hateful_memes_images/60937.png,0.3261818289756775,a neutral image
75428,black people: damn y'all crackas some bitches y'all so sensitive lmao mayo ass crackas white people: black people:,1,data/raw/hateful_memes_images/75428.png,0.24795368313789368,a neutral image
67512,in alcohols defense i've made some pretty shitty decisions while sober,0,data/raw/hateful_memes_images/67512.png,0.3099590241909027,a meme about us (in-group)
83492,"when someone starts acting all friendly, but you already know what they really are",0,data/raw/hateful_memes_images/83492.png,0.2354501634836197,a meme about us (in-group)
94617,burning things that don't mean anything to you,0,data/raw/hateful_memes_images/94617.png,0.3295849561691284,a neutral image
65320,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years,1,data/raw/hateful_memes_images/65320.png,0.31340163946151733,a meme about us (in-group)
32765,if you outlaw abortions abortions will just happen illegally but if you outlaw guns we will all be safe from gun crime,0,data/raw/hateful_memes_images/32765.png,0.3239189386367798,a neutral image
4326,when the chow mein was on point but you kinda miss your cat,1,data/raw/hateful_memes_images/04326.png,0.2982349693775177,a meme about us (in-group)
65413,the thing about deeply depressed people is we don't smile with our teeth we smile with our eyes,0,data/raw/hateful_memes_images/65413.png,0.22700193524360657,a neutral image
76034,my momma... momma says girls are the devil,1,data/raw/hateful_memes_images/76034.png,0.29012906551361084,a meme about them (out-group)
52986,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel,1,data/raw/hateful_memes_images/52986.png,0.3023368716239929,a meme about them (out-group)
36981,"when someone says, ""money can't buy happiness."" then explain these.",0,data/raw/hateful_memes_images/36981.png,0.18932262063026428,a meme about them (out-group)
63140,and then i said homosexuals can go to heaven,0,data/raw/hateful_memes_images/63140.png,0.3440510332584381,a meme about us (in-group)
68307,just like that democrats who said you aren't mature enough to own a gun til 21 decided you are mature enough to vote on laws about guns at 16,0,data/raw/hateful_memes_images/68307.png,0.22028590738773346,a neutral image
75182,what bomb,0,data/raw/hateful_memes_images/75182.png,0.13623012602329254,a neutral image
89610,elon musk presents infinite energy source,0,data/raw/hateful_memes_images/89610.png,0.28119945526123047,a neutral image
69137,new seat belt design 50% less accidents,0,data/raw/hateful_memes_images/69137.png,0.3928202986717224,a meme about us (in-group)
17829,when you tell him he can't go to chic-fil-a on sundays. what do you mean?,0,data/raw/hateful_memes_images/17829.png,0.25066500902175903,a meme about them (out-group)
90165,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',0,data/raw/hateful_memes_images/90165.png,0.28736037015914917,a meme about us (in-group)
37641,when they asks why you dropped the muslim kid off from school to give the parents back their bomb,1,data/raw/hateful_memes_images/37641.png,0.28327980637550354,a meme about them (out-group)
32485,when you floor it but your passengers arent ready,0,data/raw/hateful_memes_images/32485.png,0.29864877462387085,a meme about us (in-group)
78906,you can't get her pregnant if she's a goat,0,data/raw/hateful_memes_images/78906.png,0.3180865943431854,a neutral image
41258,you see that?? it means get the fuck back to the kitchen,0,data/raw/hateful_memes_images/41258.png,0.3092362880706787,a neutral image
4296,now imagine if native american cowboys rode bicycles,0,data/raw/hateful_memes_images/04296.png,0.31763792037963867,a neutral image
56841,not all of us are terrorists but all terrorists are one of us,0,data/raw/hateful_memes_images/56841.png,0.32559823989868164,a meme about us (in-group)
1658,first rule of fight club.,0,data/raw/hateful_memes_images/01658.png,0.35579144954681396,a meme about us (in-group)
85062,who let this retard in this group,1,data/raw/hateful_memes_images/85062.png,0.2713205814361572,a meme about them (out-group)
89740,africa 100 years ago africa today + aids,1,data/raw/hateful_memes_images/89740.png,0.32018402218818665,a meme about them (out-group)
53278,*laughs in goat-fucker*,0,data/raw/hateful_memes_images/53278.png,0.29304248094558716,a neutral image
67159,christianity making white people stupid for the past 2000 years,1,data/raw/hateful_memes_images/67159.png,0.3198027014732361,a neutral image
95683,"and then i said, mr. president only targets there's no walmart's in north korea",0,data/raw/hateful_memes_images/95683.png,0.2535516321659088,a neutral image
85271,a bad day for everyone including muslims defend homeland security a good day for us all in 2019,0,data/raw/hateful_memes_images/85271.png,0.32805949449539185,a meme about us (in-group)
16409,hachimaki is a traditional headband worn by japanese men,0,data/raw/hateful_memes_images/16409.png,0.25711414217948914,a neutral image
17504,beach vibe,0,data/raw/hateful_memes_images/17504.png,0.24829870462417603,a meme about us (in-group)
62739,lmao laugh my ass off,0,data/raw/hateful_memes_images/62739.png,0.17124336957931519,a neutral image
85421,gays on their way home after pride week,0,data/raw/hateful_memes_images/85421.png,0.28325557708740234,a meme about us (in-group)
29731,take me out for dinner first then you have my permission to play lol,0,data/raw/hateful_memes_images/29731.png,0.21066749095916748,a neutral image
74152,i'd like to report hello 911 emergency? a misandry! yes this girl came out of nowhere and totally ignored my man feelings!,0,data/raw/hateful_memes_images/74152.png,0.21310029923915863,a meme about them (out-group)
61802,black friday sale,1,data/raw/hateful_memes_images/61802.png,0.3115925192832947,a neutral image
96143,"roses are red, violets are blue mexicans are rapists, and so am i",1,data/raw/hateful_memes_images/96143.png,0.3119088411331177,a meme about them (out-group)
53714,we are peaceful people,0,data/raw/hateful_memes_images/53714.png,0.30249518156051636,a meme about us (in-group)
79358,all walks of people can celebrate the gift of life,0,data/raw/hateful_memes_images/79358.png,0.3240346610546112,a meme about us (in-group)
34920,the smell of not wearing deoderant,1,data/raw/hateful_memes_images/34920.png,0.25655481219291687,a meme about them (out-group)
63415,when the pope addresses the people he does it with a smile,0,data/raw/hateful_memes_images/63415.png,0.3270721435546875,a neutral image
51734,when you're shooting up the school and the cops shoot the black kid that's running away,1,data/raw/hateful_memes_images/51734.png,0.25931936502456665,a meme about them (out-group)
80534,they trained you to hate the only man with the balls to stand up to them,1,data/raw/hateful_memes_images/80534.png,0.2597397565841675,a neutral image
61485,"don't do the crime, if you can't do the time",0,data/raw/hateful_memes_images/61485.png,0.24833638966083527,a neutral image
89603,when you've had a long day but you need to but geroceries,0,data/raw/hateful_memes_images/89603.png,0.2263864427804947,a meme about us (in-group)
16784,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human",0,data/raw/hateful_memes_images/16784.png,0.277972012758255,a meme about us (in-group)
80169,(muslim noises),1,data/raw/hateful_memes_images/80169.png,0.2144113928079605,a neutral image
54936,summers here lets swim,0,data/raw/hateful_memes_images/54936.png,0.2759382724761963,a meme about us (in-group)
83290,"first of all, take a moment to realize who the fuck you are talking to",0,data/raw/hateful_memes_images/83290.png,0.2553897500038147,a meme about us (in-group)
97816,good skeleton,0,data/raw/hateful_memes_images/97816.png,0.3368886709213257,a neutral image
73562,i just started a company selling landmines that look like prayer mats prophets are going through the roof,0,data/raw/hateful_memes_images/73562.png,0.2091865986585617,a neutral image
42368,"""radical"" islam? is there a kind that doesn't molest children and goats and behead people?",1,data/raw/hateful_memes_images/42368.png,0.31577566266059875,a neutral image
15743,when you introduce someone to a new meme you like that?,0,data/raw/hateful_memes_images/15743.png,0.2581217288970947,a meme about us (in-group)
96073,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs",1,data/raw/hateful_memes_images/96073.png,0.3018760681152344,a meme about them (out-group)
85362,man getting arrested by the la pd,0,data/raw/hateful_memes_images/85362.png,0.3060891032218933,a meme about them (out-group)
25968,what! no i am not asian,0,data/raw/hateful_memes_images/25968.png,0.26989254355430603,a meme about us (in-group)
40965,obama voters,0,data/raw/hateful_memes_images/40965.png,0.2988993525505066,a neutral image
41568,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic,1,data/raw/hateful_memes_images/41568.png,0.22922369837760925,a meme about us (in-group)
71289,after smelling that home cooked meal,0,data/raw/hateful_memes_images/71289.png,0.18880996108055115,a meme about us (in-group)
8172,bosses be like when you coming in?,0,data/raw/hateful_memes_images/08172.png,0.29029977321624756,a meme about us (in-group)
60128,don't know how to deal with black people but i guess i'll take a shot at it,1,data/raw/hateful_memes_images/60128.png,0.2722890079021454,a meme about us (in-group)
84703,"""oh no hundreds of white people: years of culture is being destroyed"" all other reaces: first time?",0,data/raw/hateful_memes_images/84703.png,0.19283290207386017,a neutral image
4325,its a 3-day weekend pace yourself,0,data/raw/hateful_memes_images/04325.png,0.3155537247657776,a meme about us (in-group)
7258,"some crazy rez girls be like: ""if you ever leave me, i'll punch myself in the face and tell cops you did it""",0,data/raw/hateful_memes_images/07258.png,0.2743481397628784,a meme about them (out-group)
98764,african kids dancing and celebrating,0,data/raw/hateful_memes_images/98764.png,0.27108386158943176,a neutral image
4162,one of the most brillant minds in science,0,data/raw/hateful_memes_images/04162.png,0.3329555094242096,a meme about them (out-group)
6357,it's time to stop this,0,data/raw/hateful_memes_images/06357.png,0.2604428827762604,a meme about them (out-group)
68947,fuck the enemy so hard their eyebrows bleed,0,data/raw/hateful_memes_images/68947.png,0.2655388116836548,a neutral image
25639,why isn't my drain working? probably cause the pipe's black,1,data/raw/hateful_memes_images/25639.png,0.3230575919151306,a meme about us (in-group)
52738,all part of satan's plan. the anti christ will come from this,0,data/raw/hateful_memes_images/52738.png,0.30923399329185486,a meme about us (in-group)
47598,"actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims",1,data/raw/hateful_memes_images/47598.png,0.234079971909523,a neutral image
9716,weeeee! im back home,0,data/raw/hateful_memes_images/09716.png,0.27161508798599243,a neutral image
8632,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am",1,data/raw/hateful_memes_images/08632.png,0.2533305585384369,a meme about them (out-group)
78520,run along now felicia you don't want to miss the water truck.....ya thirsty bitch,0,data/raw/hateful_memes_images/78520.png,0.21823856234550476,a neutral image
82763,"--and if anything happens, the women are to blame -- that's right, it's their fault, definitely",0,data/raw/hateful_memes_images/82763.png,0.2453080266714096,a meme about us (in-group)
38427,when you see another black person getting their ass whipped by the cops stop breaking the law,1,data/raw/hateful_memes_images/38427.png,0.2920040190219879,a meme about us (in-group)
38156,"we used to have safe neighborhoods now we have ""diversity""",0,data/raw/hateful_memes_images/38156.png,0.33866530656814575,a meme about us (in-group)
62358,when you enter the womens restroom by mistake,0,data/raw/hateful_memes_images/62358.png,0.31419485807418823,a meme about us (in-group)
48317,dressed for sundays best,0,data/raw/hateful_memes_images/48317.png,0.27478092908859253,a neutral image
20759,this steak is so black it stole my television,1,data/raw/hateful_memes_images/20759.png,0.18536759912967682,a neutral image
76328,broken dishwasher for sale or rent,0,data/raw/hateful_memes_images/76328.png,0.31890159845352173,a meme about them (out-group)
20879,what does a baby from auschwitz look like?,0,data/raw/hateful_memes_images/20879.png,0.29550841450691223,a meme about us (in-group)
62435,wing wing wing herro? thats racist,1,data/raw/hateful_memes_images/62435.png,0.24529942870140076,a meme about us (in-group)
62849,cumshot on jewish girl face - 1943,1,data/raw/hateful_memes_images/62849.png,0.34698569774627686,a neutral image
19586,conjoined twins abby and brittany,0,data/raw/hateful_memes_images/19586.png,0.26326578855514526,a meme about us (in-group)
84120,when u tryin to be cute but she gotta make everything sexual,0,data/raw/hateful_memes_images/84120.png,0.22689339518547058,a neutral image
81630,being disabled doesn't stop me,0,data/raw/hateful_memes_images/81630.png,0.30563658475875854,a neutral image
41032,going on vacation vs going back to work,0,data/raw/hateful_memes_images/41032.png,0.24655555188655853,a meme about us (in-group)
35910,am i hearing the american people correctly you want to hand over all your means of protection and make it easier for terrorists to come into the country? gotcha!,0,data/raw/hateful_memes_images/35910.png,0.29108041524887085,a neutral image
7591,democrats claim daca kids shouldn't t have to pay for their parent's crimes.. ...but white people are still responsible for 17th century slave owners??,0,data/raw/hateful_memes_images/07591.png,0.2749275863170624,a meme about them (out-group)
62081,well let me tell you something brother fuck niccfps,1,data/raw/hateful_memes_images/62081.png,0.3054545521736145,a meme about them (out-group)
85923,ford owner blew a rod wasnt talking about his engine,0,data/raw/hateful_memes_images/85923.png,0.3156016767024994,a meme about us (in-group)
45912,this offends me ban them do you agree?,0,data/raw/hateful_memes_images/45912.png,0.2769623100757599,a meme about us (in-group)
87031,you funny mother fucker you!!,0,data/raw/hateful_memes_images/87031.png,0.2794356048107147,a meme about us (in-group)
6483,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~",1,data/raw/hateful_memes_images/06483.png,0.33507609367370605,a meme about us (in-group)
64130,the look on your face after killing someone!,0,data/raw/hateful_memes_images/64130.png,0.28581324219703674,a meme about us (in-group)
31074,that job interview was going so well. until i realized i was fucked up on acid in the middle of a cornfield naked and talking to a scarecrow,0,data/raw/hateful_memes_images/31074.png,0.28632497787475586,a meme about us (in-group)
82637,"""where you can get with that bull shit what is "" fuck outta here"" correct",0,data/raw/hateful_memes_images/82637.png,0.2278440296649933,a meme about us (in-group)
12349,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at?,1,data/raw/hateful_memes_images/12349.png,0.2977108359336853,a meme about us (in-group)
43128,when the plantation owner trades you for a tractor w.t.f!!!,1,data/raw/hateful_memes_images/43128.png,0.3425367474555969,a meme about them (out-group)
29761,ps4 playstation' vr required food simulator 18 18,0,data/raw/hateful_memes_images/29761.png,0.36345651745796204,a meme about us (in-group)
17495,black men latin men asian men white men,0,data/raw/hateful_memes_images/17495.png,0.3066909611225128,a meme about us (in-group)
15409,i'm awesome on the piano but i suck at singing,0,data/raw/hateful_memes_images/15409.png,0.25746771693229675,a meme about us (in-group)
59317,"it's okay honey,we stole what we could and we'll live way better than the fools who voted for us",0,data/raw/hateful_memes_images/59317.png,0.31475579738616943,a neutral image
78469,when each letter is a mental disorder,1,data/raw/hateful_memes_images/78469.png,0.2948608994483948,a meme about us (in-group)
12867,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass",1,data/raw/hateful_memes_images/12867.png,0.2691849172115326,a neutral image
26497,people will do shit like this but lock their door when someone sketchy walk by,0,data/raw/hateful_memes_images/26497.png,0.2943674921989441,a meme about them (out-group)
65980,i just ran over nancy pelosi you're welcome,0,data/raw/hateful_memes_images/65980.png,0.23970085382461548,a meme about us (in-group)
27139,new military drone to fight isis it explodes on penatration,0,data/raw/hateful_memes_images/27139.png,0.31392744183540344,a neutral image
23690,stop the racism.. we were all white once..,0,data/raw/hateful_memes_images/23690.png,0.20349735021591187,a neutral image
64853,the black ranger do you really think they were just talking about his costume? your argument it's completely valid!,0,data/raw/hateful_memes_images/64853.png,0.23369094729423523,a meme about us (in-group)
1492,i don't like the sun so i wear a visor,0,data/raw/hateful_memes_images/01492.png,0.1929900050163269,a neutral image
97542,meanwhile at the isis strip club,0,data/raw/hateful_memes_images/97542.png,0.3432815670967102,a meme about them (out-group)
98561,first they laugh then they imitate,0,data/raw/hateful_memes_images/98561.png,0.2894206643104553,a meme about them (out-group)
18597,they stole ma chickin i stole their life,0,data/raw/hateful_memes_images/18597.png,0.30988118052482605,a meme about them (out-group)
92467,"musslamic democrat ilhan omar, has threatened members of congress she's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!",0,data/raw/hateful_memes_images/92467.png,0.3266139328479767,a neutral image
73204,muslims in 2001 defund homeland security! muslim in congress 2019,1,data/raw/hateful_memes_images/73204.png,0.3183145523071289,a meme about them (out-group)
58604,i got 99 problems and chromosomes are one,1,data/raw/hateful_memes_images/58604.png,0.3497235178947449,a meme about them (out-group)
93086,sweden 2050 the muslim and african hordes execute the last real swede,1,data/raw/hateful_memes_images/93086.png,0.34202760457992554,a meme about them (out-group)
16278,"i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was",1,data/raw/hateful_memes_images/16278.png,0.305378258228302,a meme about them (out-group)
40932,"when someone accuses you of being racist, but they don't realize you have a black friend i know someone",0,data/raw/hateful_memes_images/40932.png,0.29642361402511597,a meme about us (in-group)
96824,there's no shame in having pride in who you are,0,data/raw/hateful_memes_images/96824.png,0.3187505602836609,a meme about them (out-group)
92453,when your boss volunteers you for the next suicide bombing,0,data/raw/hateful_memes_images/92453.png,0.33126533031463623,a meme about them (out-group)
89162,"""it's time for us to impeach this president"" ilhan omar should president trump be impeached?",0,data/raw/hateful_memes_images/89162.png,0.3241893947124481,a neutral image
82379,there's so much white trash in this picture i barely know where to start!,1,data/raw/hateful_memes_images/82379.png,0.24708014726638794,a neutral image
31765,honestly i'm probably single because.. i never forwarded those chain messages in 2008,0,data/raw/hateful_memes_images/31765.png,0.24636301398277283,a meme about us (in-group)
72504,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""",1,data/raw/hateful_memes_images/72504.png,0.3270769417285919,a neutral image
10492,"""judgement day will not come until the muslims fight the jews and kill them",1,data/raw/hateful_memes_images/10492.png,0.3214957118034363,a meme about them (out-group)
67894,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,1,data/raw/hateful_memes_images/67894.png,0.327141135931015,a meme about us (in-group)
78124,"to see better, asians sometimes switch to fullscreen view",1,data/raw/hateful_memes_images/78124.png,0.2751704454421997,a meme about us (in-group)
48756,no more excuses let's go out and celebrate,0,data/raw/hateful_memes_images/48756.png,0.2841385304927826,a meme about us (in-group)
41803,don't blame people for disappointing you blame yourself for trusting them,0,data/raw/hateful_memes_images/41803.png,0.1776476800441742,a neutral image
78465,mohammed was a pedophile and a rapist true story,1,data/raw/hateful_memes_images/78465.png,0.25430771708488464,a neutral image
42015,wow they are upset,0,data/raw/hateful_memes_images/42015.png,0.2383471578359604,a meme about them (out-group)
67214,"""do you have a moment to talk about bacon?""",0,data/raw/hateful_memes_images/67214.png,0.3095773756504059,a meme about us (in-group)
37548,i got some  down bitches i can call,0,data/raw/hateful_memes_images/37548.png,0.28897058963775635,a meme about us (in-group)
73241,men can be frustrating why can't i ever get a date i'm so lonely,0,data/raw/hateful_memes_images/73241.png,0.2774117588996887,a meme about us (in-group)
27816,black people anything that doesn't belong to them,0,data/raw/hateful_memes_images/27816.png,0.31178170442581177,a meme about us (in-group)
79613,time to kill some motherfuckers!!,0,data/raw/hateful_memes_images/79613.png,0.26033326983451843,a meme about us (in-group)
86051,by cutting off their hands leopold ii of belgium massacred millions of africans,0,data/raw/hateful_memes_images/86051.png,0.2740212678909302,a neutral image
3957,lawn darts muslim style,0,data/raw/hateful_memes_images/03957.png,0.3448862135410309,a meme about us (in-group)
18693,when i grow up i want to be a doctor,0,data/raw/hateful_memes_images/18693.png,0.34245753288269043,a meme about them (out-group)
23061,promises trump is going to be arrested gets arrested the day after it's confirmed trump isn't going to be arrested,0,data/raw/hateful_memes_images/23061.png,0.31216591596603394,a neutral image
67809,fuck tryin' to please people that can't be pleased life is too short!,0,data/raw/hateful_memes_images/67809.png,0.2637855112552643,a neutral image
72893,islam is the religion of peace! don't believe me? then i will blow you up,1,data/raw/hateful_memes_images/72893.png,0.31990596652030945,a neutral image
59231,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen",0,data/raw/hateful_memes_images/59231.png,0.229645773768425,a meme about us (in-group)
59346,we demand more sancuary cities for refugees! you would want the same for yourself!,0,data/raw/hateful_memes_images/59346.png,0.3439593017101288,a neutral image
32768,theory of everything imdb 7.7/10,0,data/raw/hateful_memes_images/32768.png,0.33145609498023987,a meme about us (in-group)
76138,soybeaner fest 2019!!!! coming to a farm near you!!! if facebook allows it,0,data/raw/hateful_memes_images/76138.png,0.3945121169090271,a meme about us (in-group)
15902,"wait , mohammad come back!! i didn't mean to laugh, your haircut looks great!",0,data/raw/hateful_memes_images/15902.png,0.2769928574562073,a neutral image
23849,guns don't kill people clintons kill people,0,data/raw/hateful_memes_images/23849.png,0.3744058609008789,a meme about them (out-group)
60729,muslims treat women like dogs & liberals don't dare speak up they're too busy bashing christians,1,data/raw/hateful_memes_images/60729.png,0.34422412514686584,a meme about us (in-group)
54976,"""life hack #23 how to get stoned with no weed""",0,data/raw/hateful_memes_images/54976.png,0.36776748299598694,a meme about us (in-group)
36480,i don't understand your specific kind of stupid. but i do admire your total commitment to it,0,data/raw/hateful_memes_images/36480.png,0.2406134307384491,a meme about us (in-group)
46251,"so the military is doing its job, but not getting paid. and congress is not doing its job, but getting paid?",0,data/raw/hateful_memes_images/46251.png,0.2162870168685913,a neutral image
45698,i have suddenly forgotten how to swim,0,data/raw/hateful_memes_images/45698.png,0.29038363695144653,a neutral image
79286,been talking shit about trump since day one. now crying like bitches after getting called out,0,data/raw/hateful_memes_images/79286.png,0.26833412051200867,a meme about them (out-group)
1526,put the money in a bag. now! that will be $0.15,0,data/raw/hateful_memes_images/01526.png,0.2756233811378479,a meme about us (in-group)
75832,"""never forget"" - you said.. i am the proof you have forgotten",0,data/raw/hateful_memes_images/75832.png,0.3330819606781006,a neutral image
91283,we want sharia law !! well.... go home,0,data/raw/hateful_memes_images/91283.png,0.35295528173446655,a meme about us (in-group)
16539,child homelessness is the new issue in america,0,data/raw/hateful_memes_images/16539.png,0.3625129759311676,a meme about them (out-group)
95108,went gay clubbing with some friends turns out out they were expecting something very different,0,data/raw/hateful_memes_images/95108.png,0.31483834981918335,a meme about us (in-group)
95174,"we shouldn't just study civics in high school we should study other cars, too",0,data/raw/hateful_memes_images/95174.png,0.30553972721099854,a meme about us (in-group)
